IDpassageiro,Nome,Deck,NumeroCabine,PosicaoCabine,Procedencia,Destino,Idade,VIP,AllInclusive,ServicoCabine,Restaurante,Shopping,SPA,ParquedeAguas,Sobrevivente
6028_03,Nusakar Preeldy,A,57,P,America,Monaco,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2560_01,Pennie Loway,G,412,P,Europa,Malta,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1541_01,Carma Woody,F,298,S,Europa,Grecia,47.0,0,0,12.0,7.0,0.0,720.0,0.0,1
1431_01,Tonioe Ments,G,221,P,Europa,Grecia,23.0,0,0,0.0,0.0,4.0,0.0,965.0,1
2092_05,Jur Stpie,D,70,S,Africa,Grecia,22.0,0,0,2300.0,0.0,22.0,256.0,0.0,0
3220_01,Jeane Meyerthy,G,522,P,Europa,Grecia,33.0,0,0,0.0,0.0,75.0,709.0,0.0,0
4309_02,Carlie Whitledges,G,709,P,Europa,Grecia,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5488_02,Acrabik Hoorherve,B,186,P,America,Grecia,15.0,0,0,0.0,22.0,6805.0,0.0,531.0,1
4446_05,Phah Chocaters,B,175,S,America,Grecia,33.0,0,0,0.0,4017.0,0.0,0.0,2260.0,1
1873_01,Shalle Barrison,G,293,S,Europa,Grecia,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8339_02,Eleb Dratembid,D,246,S,America,Grecia,22.0,0,0,0.0,3716.0,0.0,1098.0,2065.0,0
6035_01,Doria Morsentley,E,386,P,Europa,Grecia,18.0,0,0,0.0,0.0,0.0,1.0,827.0,1
3823_01,Crisp Spore,F,719,S,Africa,Grecia,27.0,0,0,1192.0,0.0,0.0,0.0,0.0,1
9220_01,Branca Meyerthy,G,1496,P,Europa,Grecia,25.0,0,0,2.0,45.0,45.0,0.0,815.0,0
9175_01,Sulaton Dectory,B,299,P,America,Monaco,32.0,0,0,0.0,10073.0,0.0,168.0,337.0,1
5788_01,Ves Birte,F,1105,S,Africa,Grecia,27.0,0,0,850.0,0.0,681.0,1.0,0.0,1
3423_01,Heald Johnsby,G,561,P,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2589_02,Alphact Meteet,C,91,P,America,Monaco,50.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0794_01,Nakes Dutte,F,144,S,Africa,Monaco,19.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1232_02,Tope Geraing,C,49,S,America,Monaco,29.0,0,0,0.0,42.0,0.0,4651.0,661.0,0
0607_02,Mino Hontichre,C,22,P,America,Monaco,44.0,0,0,434.0,3113.0,19.0,0.0,892.0,0
5174_02,Mesarid Alenter,C,159,P,America,Grecia,29.0,0,0,6.0,5.0,0.0,6235.0,434.0,0
5137_01,Milyn Llobsoney,G,839,S,Outros,Grecia,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1
7350_01,Stene Strongers,G,1192,S,Europa,Grecia,48.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6641_02,Coxak Diateous,C,247,S,America,Monaco,39.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1093_01,Beass Winie,D,42,P,Africa,Grecia,23.0,0,0,1862.0,59.0,18.0,192.0,0.0,1
3679_01,Diphah Dervalt,B,116,P,America,Grecia,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0
8641_01,Cint Mille,F,1667,S,Africa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4400_02,Conk Sepie,F,830,S,Africa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5827_01,Anthia Willangsey,G,945,S,Europa,Grecia,53.0,0,0,0.0,68.0,0.0,920.0,4.0,1
6820_01,Dianie Dickman,F,1419,P,Europa,Grecia,31.0,0,0,0.0,0.0,0.0,1490.0,0.0,0
7007_01,Luxons Bradissive,E,450,P,America,Grecia,27.0,0,0,0.0,2897.0,659.0,485.0,11.0,1
4163_01,Lyne Woodwinton,G,683,S,Europa,Monaco,16.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3060_01,Rowl Chman,F,581,S,Africa,Grecia,13.0,0,0,760.0,2.0,2.0,0.0,0.0,0
1953_01,Verney Bradlerson,F,387,P,Europa,Grecia,58.0,0,0,0.0,0.0,0.0,0.0,717.0,0
5729_01,Honjay Merie,F,1186,P,Africa,Grecia,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6372_01,Bahoton Resendent,B,216,P,America,Grecia,40.0,0,0,773.0,3729.0,43.0,10.0,0.0,1
4076_01,Lonnez Guezaley,E,250,P,Europa,Grecia,23.0,0,0,1616.0,0.0,1.0,0.0,2.0,0
5440_01,Teryla Beckeey,G,875,S,Europa,Grecia,7.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0448_01,Elara Hoppernardy,E,27,P,Europa,Grecia,24.0,0,0,757.0,0.0,0.0,32.0,0.0,0
3081_02,Sadirak Reedall,C,118,S,America,Grecia,57.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8574_03,Wales Rhuba,F,1653,S,Africa,Grecia,8.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4535_02,Jerrye Cardners,G,742,P,Europa,Grecia,20.0,0,0,25.0,0.0,796.0,44.0,44.0,0
7289_01,Naschab Purellliss,A,78,P,America,Monaco,52.0,0,0,360.0,1314.0,8.0,641.0,66.0,1
8636_01,Panzel Ruity,F,1772,P,Africa,Grecia,55.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3552_02,Canonon Castery,B,136,S,America,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7330_01,Nunkino Rimplighty,C,268,S,Outros,Grecia,27.0,0,0,0.0,63.0,8.0,129.0,2960.0,0
4612_01,Essara Wilsoney,G,755,S,Europa,Monaco,14.0,0,0,0.0,166.0,603.0,1.0,0.0,1
0984_01,Wen Woodwin,G,150,S,Europa,Grecia,45.0,0,0,0.0,1.0,13.0,0.0,873.0,0
8783_01,Pebix Wate,D,276,P,Africa,Outros,18.0,0,0,697.0,0.0,25.0,0.0,61.0,0
8641_03,Pech Mille,F,1667,S,Africa,Grecia,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8798_01,Guyl Mcculley,F,1706,S,Europa,Grecia,27.0,0,0,1771.0,0.0,242.0,0.0,37.0,0
3699_02,Gorab Tronsive,C,123,P,America,Monaco,25.0,0,0,0.0,17432.0,0.0,241.0,2102.0,1
3710_02,Deanny Loverceson,G,601,P,Europa,Grecia,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0
5012_01,Benny Joynewtonks,G,811,P,Europa,Monaco,24.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3212_01,Philia Bellarkerd,E,212,S,Europa,Grecia,24.0,0,0,180.0,264.0,0.0,1225.0,0.0,0
3180_01,Hery Lewinez,F,663,P,Europa,Grecia,22.0,0,0,0.0,1.0,379.0,0.0,336.0,0
4184_01,Thel Wilsoney,F,860,P,Europa,Monaco,19.0,0,0,558.0,0.0,353.0,0.0,8.0,0
1799_01,Shalle Leonaldez,G,295,P,Europa,Grecia,19.0,0,0,5.0,639.0,0.0,84.0,180.0,0
4927_01,Les Brele,F,937,S,Africa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
3966_03,Adriet Kerristicey,G,649,P,Europa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1027_03,Basps Dal,F,211,P,Africa,Grecia,31.0,0,0,231.0,0.0,0.0,279.0,9.0,0
8302_02,Heremy Burchrison,F,1594,S,Europa,Grecia,17.0,0,0,4.0,0.0,867.0,0.0,0.0,0
1827_01,Chrisa Norrison,F,352,S,Europa,Monaco,24.0,0,0,0.0,94.0,1.0,56.0,427.0,0
1612_01,Furuson Entenedy,E,101,P,America,Grecia,49.0,0,0,0.0,3750.0,0.0,2.0,341.0,1
4884_01,Tors Buncy,E,316,S,Africa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3476_02,Carly Burksson,G,571,P,Europa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2291_02,Nancey Pittler,G,365,S,Europa,Grecia,36.0,0,0,3.0,0.0,435.0,8.0,277.0,0
1427_01,Jumars Pead,F,275,S,Africa,Outros,46.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4581_01,Skatzn Entedraved,B,181,S,America,Grecia,33.0,0,0,0.0,4592.0,0.0,209.0,954.0,1
2384_05,Ronia Pollarkeeks,G,383,S,Europa,Grecia,17.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0550_01,Maen Cleminglas,F,99,S,Europa,Grecia,23.0,0,0,13.0,12.0,0.0,762.0,0.0,1
2506_03,Alchird Apenelexy,A,19,P,America,Monaco,23.0,0,0,36.0,2467.0,0.0,381.0,803.0,0
2910_01,Celis Bucknersony,F,602,P,Europa,Malta,32.0,0,0,0.0,0.0,736.0,0.0,0.0,0
6253_02,Allots Pota,F,1289,P,Africa,Monaco,24.0,0,0,737.0,293.0,301.0,0.0,0.0,0
3336_01,Heat Tirt,F,693,P,Africa,Grecia,60.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3318_01,Acrabih Openduave,B,123,S,America,Grecia,39.0,0,0,0.0,957.0,0.0,22.0,401.0,1
7156_01,Lig Ramad,E,475,S,Africa,Grecia,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1
5171_01,Julin Estiagosen,F,991,S,Europa,Grecia,23.0,0,0,0.0,7.0,0.0,190.0,501.0,0
5814_02,Fal Bine,D,176,S,Africa,Monaco,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3100_03,Gordo Farmonrada,G,485,S,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2183_02,Prish Ruity,F,429,S,Africa,Grecia,20.0,0,0,938.0,59.0,31.0,12.0,0.0,0
7872_04,Salley Wardendez,G,1267,P,Europa,Grecia,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0
2298_01,Thery Fredersend,F,467,P,Europa,Malta,33.0,0,0,270.0,412.0,1.0,0.0,5.0,0
1498_01,Karay Talls,F,295,P,Europa,Grecia,30.0,0,0,0.0,495.0,0.0,0.0,153.0,0
8052_02,Perryl Serry,G,1302,S,Europa,Malta,18.0,0,0,0.0,0.0,0.0,1.0,335.0,0
6470_01,Sterry Chardst,E,432,S,Europa,Grecia,19.0,0,0,14.0,614.0,0.0,160.0,0.0,0
5510_01,Stance Ingston,G,887,S,Europa,Grecia,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9007_01,Guyne Bookerson,G,1458,P,Europa,Grecia,18.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7525_02,Geonev Retefule,C,279,S,America,Monaco,61.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1603_03,Dessie Carreralend,G,256,P,Europa,Monaco,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
1286_01,Jackix Fache,F,248,S,Africa,Grecia,10.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0003_01,Altark Susent,A,0,S,America,Grecia,58.0,1,0,43.0,3576.0,0.0,6715.0,49.0,0
2379_01,Monard Grifford,F,487,P,Europa,Grecia,35.0,0,0,194.0,0.0,678.0,0.0,0.0,0
6744_03,Crick Nan,D,212,P,Africa,Monaco,16.0,0,0,1337.0,0.0,2614.0,0.0,0.0,0
3933_01,Gileen Coleyanglas,G,642,S,Europa,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4033_01,Shaton Windend,C,144,S,America,Monaco,49.0,0,0,2025.0,7167.0,0.0,2456.0,47.0,1
6913_02,Cakers Hacle,E,461,S,Africa,Outros,18.0,0,0,1988.0,0.0,95.0,0.0,0.0,0
1682_01,Miten Watte,F,331,P,Africa,Grecia,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6363_04,Alancy Gouldensen,G,1026,P,Europa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3168_01,Jaimez Peckerson,F,658,P,Europa,Grecia,24.0,0,0,0.0,7.0,548.0,4.0,0.0,1
1608_01,Glena Dicksons,F,319,P,Europa,Grecia,24.0,0,0,1158.0,193.0,798.0,2.0,0.0,0
1325_02,Wilmay Barbes,E,97,S,Europa,Grecia,24.0,0,0,70.0,160.0,340.0,0.0,336.0,0
7072_01,Karah Harverez,F,1351,S,Europa,Malta,56.0,0,0,1.0,2.0,0.0,102.0,0.0,0
4895_01,Eriana Mcleaney,G,789,P,Europa,Monaco,15.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0233_01,Teda Wist,F,45,S,Africa,Grecia,32.0,0,0,56.0,0.0,256.0,1438.0,0.0,0
7090_01,Samie Wiggs,F,1469,P,Europa,Grecia,15.0,0,0,0.0,610.0,267.0,0.0,0.0,0
1525_01,Sceros Gin,F,299,P,Africa,Grecia,20.0,0,0,539.0,1269.0,38.0,0.0,0.0,1
1935_01,Sharie Gallenry,G,307,S,Europa,Monaco,18.0,0,1,0.0,0.0,0.0,0.0,0.0,0
6402_03,Paulah Knoxonway,G,1032,P,Europa,Grecia,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1402_02,Leony Blacks,G,215,S,Europa,Monaco,33.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7515_01,Monam Gre,F,1437,S,Africa,Grecia,24.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5333_01,Vane Andley,G,862,P,Europa,Grecia,48.0,0,0,456.0,0.0,39.0,0.0,5.0,1
3430_01,Lewise Bullisey,G,551,S,Europa,Grecia,74.0,0,0,0.0,193.0,581.0,0.0,0.0,1
2824_01,Shain Rinicapead,C,104,S,America,Monaco,35.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8231_01,Hen Fryersonis,G,1327,S,Europa,Grecia,33.0,0,0,201.0,819.0,0.0,0.0,0.0,1
3798_01,Castra Exibuctich,E,253,S,America,Grecia,67.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6675_01,Derry Gouldensen,F,1388,P,Europa,Grecia,60.0,0,0,707.0,24.0,0.0,0.0,170.0,0
2306_04,Izarkab Ticiontral,C,82,P,America,Monaco,27.0,0,0,0.0,12077.0,0.0,75.0,0.0,1
6778_01,Brada Fielson,F,1299,S,Europa,Grecia,47.0,0,0,0.0,758.0,0.0,0.0,1417.0,0
2549_01,Wafox Prin,F,522,P,Africa,Grecia,62.0,0,0,1663.0,0.0,23.0,2.0,12.0,0
7899_01,Benry Hinesh,G,1275,S,Europa,Grecia,69.0,0,1,0.0,0.0,0.0,0.0,0.0,0
9034_05,Mothab Crakete,D,288,P,America,Grecia,33.0,0,0,0.0,1876.0,0.0,1432.0,14.0,0
5976_01,Mits Mane,D,182,S,Africa,Grecia,33.0,0,0,3090.0,0.0,808.0,0.0,0.0,0
7731_01,Keidus Suarging,B,255,P,America,Monaco,39.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6092_02,Antony Singtons,G,991,S,Europa,Malta,7.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2521_01,Stey Cry,E,151,P,Africa,Grecia,43.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0571_01,Branev Ousious,C,21,P,America,Monaco,22.0,0,1,0.0,0.0,0.0,0.0,0.0,1
9224_01,Bants Reke,F,1786,S,Africa,Grecia,24.0,0,0,745.0,639.0,977.0,4.0,0.0,0
1747_01,Line Santantines,G,271,S,Europa,Monaco,19.0,0,0,0.0,0.0,496.0,13.0,0.0,1
7432_01,Ainkard Amonysidle,E,481,P,America,Grecia,38.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2812_01,Hock Grean,F,538,S,Africa,Monaco,43.0,0,0,803.0,0.0,384.0,120.0,0.0,1
5354_02,Bares Kraie,E,339,S,Africa,Grecia,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0
6363_06,Cary Gouldensen,G,1026,P,Europa,Grecia,47.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5521_01,Ireene Boltertley,F,1058,S,Europa,Grecia,28.0,0,0,0.0,0.0,0.0,676.0,124.0,0
4040_01,Brance Micknightt,G,663,P,Europa,Grecia,34.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5064_01,Alraiam Gocent,A,62,S,America,Monaco,22.0,0,0,1961.0,82.0,0.0,3025.0,2406.0,0
2602_02,Aptal Chnik,E,158,P,Africa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4873_01,Misa Excialing,C,191,S,America,Monaco,35.0,0,0,0.0,1135.0,0.0,0.0,3880.0,1
2518_02,Alsafik Fouseding,C,87,P,America,Monaco,28.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5927_02,Naviton Sysilstict,B,201,P,America,Outros,23.0,0,0,0.0,109.0,0.0,4810.0,25.0,0
1148_03,Caia Clugete,C,42,P,America,Grecia,30.0,0,0,0.0,5225.0,0.0,8.0,1933.0,0
7093_01,Annya Patthews,G,1143,P,Europa,Grecia,32.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5586_01,Elanda Reyersendry,G,895,P,Europa,Malta,37.0,0,0,0.0,0.0,6.0,746.0,1.0,0
0316_01,Hallah Sorbitter,B,9,S,America,Grecia,24.0,0,0,0.0,2628.0,0.0,170.0,0.0,1
5512_01,Fomalik Chsere,A,67,S,America,Monaco,31.0,0,0,0.0,225.0,0.0,301.0,4090.0,0
8360_02,Hekab Valousead,B,326,S,America,Grecia,31.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1001_01,Nadie Llonovancis,G,154,S,Europa,Grecia,15.0,0,1,0.0,0.0,0.0,0.0,0.0,0
5756_05,Fery Briggston,F,1194,P,Europa,Grecia,19.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2389_01,Annon Solon,G,384,S,Europa,Grecia,22.0,0,0,0.0,46.0,0.0,676.0,0.0,0
4732_03,Okula Slavested,C,151,P,America,Grecia,44.0,0,0,0.0,0.0,0.0,0.0,0.0,1
4448_01,Elody Flowensley,F,913,P,Europa,Grecia,40.0,0,0,0.0,0.0,2414.0,0.0,0.0,1
6422_03,Tote Peake,F,1330,P,Africa,Grecia,23.0,0,0,1233.0,0.0,527.0,0.0,0.0,0
5645_01,Olly Wagnerray,F,1078,S,Europa,Grecia,24.0,0,0,0.0,117.0,2134.0,0.0,0.0,1
2402_01,Glenna Valezaley,G,389,P,Europa,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8066_01,Cinch Min,F,1544,S,Africa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
1560_01,Chary Guezaley,G,242,S,Europa,Grecia,38.0,0,0,0.0,1.0,45.0,0.0,837.0,0
8503_02,Keidus Coweboded,B,279,P,America,Grecia,31.0,0,0,0.0,529.0,0.0,0.0,3884.0,0
1149_03,Sonnie Quinnerettt,G,178,S,Europa,Grecia,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0
6921_06,Azhah Stersetery,C,255,S,America,Grecia,32.0,0,0,0.0,89.0,0.0,8330.0,1.0,0
4440_01,Aarone Sweett,F,911,P,Outros,Grecia,23.0,0,0,0.0,282.0,0.0,0.0,71.0,1
7385_01,Coracy Reyerson,F,1417,S,Europa,Malta,19.0,0,0,40.0,0.0,77.0,572.0,0.0,0
4311_01,Delley Stannondez,F,807,S,Europa,Grecia,22.0,0,0,563.0,521.0,364.0,0.0,0.0,0
3434_01,Millia Smalloney,G,562,P,Europa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4932_01,Yots Fisty,D,161,P,Africa,Grecia,22.0,0,0,223.0,0.0,630.0,14.0,0.0,1
0756_01,Ashelik Ainserfle,B,27,S,America,Monaco,54.0,0,1,0.0,0.0,0.0,0.0,0.0,1
2201_01,Suhelik Subateful,D,75,S,America,Monaco,32.0,0,0,0.0,1968.0,13.0,1051.0,0.0,1
8845_02,Paulah Coolez,E,566,P,Europa,Grecia,23.0,0,0,0.0,1204.0,40.0,0.0,375.0,0
9270_01,Lan Mckinsond,G,1497,S,Europa,Monaco,33.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3930_01,Dell Mcguirez,F,740,S,Europa,Monaco,29.0,0,0,0.0,0.0,0.0,1819.0,1.0,0
5176_01,Helle Sawyerson,E,323,P,Europa,Grecia,23.0,0,0,576.0,207.0,0.0,0.0,9.0,0
5334_02,Therly Connon,G,867,S,Europa,Grecia,30.0,0,0,0.0,674.0,39.0,0.0,10.0,1
6848_01,Marinon Ambleetive,D,214,P,America,Grecia,13.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4782_02,Errak Maxled,C,189,S,America,Grecia,53.0,0,0,50.0,11552.0,0.0,2998.0,4334.0,0
6071_01,Almara Delazarson,G,987,S,Europa,Grecia,33.0,0,0,41.0,417.0,0.0,42.0,308.0,1
7840_01,Garlie Warrison,F,1500,S,Europa,Malta,18.0,0,0,328.0,0.0,0.0,24.0,309.0,0
5379_01,Kyley Meyersones,F,1030,S,Europa,Grecia,42.0,0,0,0.0,0.0,8.0,3409.0,0.0,0
6175_02,Margia Chanan,G,1000,P,Europa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0811_03,Phams Nutte,F,152,S,Africa,Grecia,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1
3184_02,Tarmus Sechausive,B,117,S,America,Monaco,34.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0552_01,Minkab Brathful,C,21,S,America,Monaco,29.0,0,1,0.0,0.0,0.0,0.0,0.0,1
7418_01,Apench Ses,F,1534,P,Africa,Grecia,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1
3820_01,Unchal Ecre,F,790,P,Africa,Grecia,21.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0391_01,Dabik Cowsearney,C,9,P,America,Malta,27.0,1,0,69.0,5728.0,0.0,0.0,987.0,1
8806_01,Shood Clake,F,1708,S,Africa,Grecia,32.0,0,0,81.0,0.0,1363.0,0.0,0.0,1
1228_02,Newtch Purle,E,89,S,Africa,Grecia,59.0,0,0,142.0,0.0,907.0,0.0,0.0,1
7719_01,Pon Leste,E,506,S,Africa,Grecia,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5550_01,Robyna Poperez,G,895,S,Europa,Grecia,33.0,0,0,127.0,745.0,9.0,0.0,0.0,1
2774_01,Coreen Bushins,F,575,P,Europa,Grecia,29.0,0,0,3.0,0.0,3.0,0.0,697.0,0
1973_01,Gomeron Clindy,A,24,S,America,Monaco,39.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0036_01,Marina Leodger,F,8,S,Europa,Monaco,15.0,0,0,0.0,492.0,48.0,20.0,401.0,0
6443_01,Rence Patrichane,G,1046,S,Europa,Grecia,39.0,0,0,0.0,0.0,710.0,56.0,1.0,1
1996_01,Sallie Fryan,F,381,S,Europa,Grecia,15.0,0,0,12.0,25.0,197.0,631.0,0.0,0
8248_01,Lesley Casez,G,1339,P,Europa,Grecia,25.0,0,1,0.0,0.0,0.0,0.0,0.0,0
3036_01,Penne Booneid,F,634,P,Europa,Malta,57.0,0,0,506.0,0.0,1.0,178.0,0.0,0
5401_01,Shalle Savaraldez,G,869,P,Europa,Grecia,44.0,0,0,0.0,0.0,5.0,30.0,777.0,0
1634_01,Armen Conleydenan,G,253,S,Europa,Monaco,25.0,0,1,0.0,0.0,0.0,0.0,0.0,0
8366_01,Irmark Burnewman,G,1364,P,Europa,Grecia,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0
5852_01,Stendy Byerry,E,370,P,Europa,Grecia,27.0,0,0,0.0,0.0,0.0,727.0,260.0,0
7768_01,Vivia Ocherman,F,1484,S,Europa,Grecia,14.0,0,0,0.0,268.0,239.0,127.0,0.0,1
5214_01,Antony Hersons,G,842,P,Europa,Monaco,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0
5840_01,Jerrye Potters,G,946,P,Europa,Grecia,23.0,0,1,0.0,0.0,0.0,0.0,0.0,0
7085_03,Latsts Purle,F,1466,P,Africa,Grecia,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1
5157_01,Melia Gardsondez,G,844,S,Europa,Grecia,40.0,0,0,814.0,12.0,2.0,0.0,79.0,1
1308_02,Tachba Plegred,E,94,S,America,Monaco,30.0,0,0,278.0,3300.0,0.0,8145.0,2519.0,0
7841_01,Netty Maynardner,G,1260,P,Europa,Malta,43.0,0,0,6.0,25.0,0.0,5250.0,0.0,0
5778_01,Verney Pernard,G,926,P,Europa,Grecia,36.0,0,0,0.0,0.0,0.0,0.0,907.0,0
6109_01,Terons Inghtal,C,187,P,America,Grecia,13.0,0,0,0.0,9.0,0.0,0.0,5648.0,0
3838_01,Billya Estiagosen,E,227,P,Europa,Grecia,21.0,0,0,28.0,580.0,0.0,0.0,236.0,1
0631_01,Croos She,F,113,S,Africa,Grecia,55.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8030_01,Weslie Carrishley,G,1299,S,Europa,Malta,26.0,0,1,0.0,0.0,0.0,0.0,0.0,0
0067_02,Celine Leeves,G,10,S,Europa,Grecia,18.0,0,0,1.0,258.0,446.0,0.0,0.0,1
6372_04,Hadaton Reelest,B,216,P,America,Monaco,18.0,0,1,0.0,0.0,0.0,0.0,0.0,1
0579_02,Scotty Trankliney,G,85,S,Europa,Grecia,50.0,0,0,0.0,233.0,0.0,0.0,0.0,0
9001_01,Kaye Chardsonnon,F,1743,S,Europa,Monaco,15.0,0,0,0.0,20.0,816.0,39.0,1.0,0
7402_02,Mesarid Stioutody,C,272,S,America,Monaco,45.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3495_03,Alsham Volloor,C,127,S,America,Monaco,26.0,0,1,0.0,0.0,0.0,0.0,0.0,1
4267_02,Glene Nichaner,F,883,P,Europa,Grecia,32.0,0,0,0.0,0.0,1020.0,0.0,0.0,1
7247_01,Chrisa Hurchanney,F,1396,S,Europa,Grecia,30.0,0,0,0.0,0.0,0.0,0.0,1150.0,0
4169_02,Acruxon Susent,D,140,P,America,Grecia,41.0,0,0,0.0,1562.0,0.0,2.0,16.0,1
8120_01,Hekarf Pacticious,D,253,P,America,Monaco,36.0,0,0,0.0,4260.0,0.0,0.0,1678.0,1
0957_01,Waffs Hapie,F,201,P,Africa,Grecia,41.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6583_01,Charda Sunlove,B,254,S,America,Grecia,13.0,0,0,0.0,100.0,12253.0,6.0,80.0,1
8675_01,Benebah Droning,B,281,P,America,Grecia,25.0,0,1,0.0,0.0,0.0,0.0,0.0,1
6443_02,Shanie Cartyernan,G,1046,S,Europa,Monaco,5.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3959_01,Leahy Sullones,G,646,P,Europa,Grecia,21.0,0,0,0.0,80.0,255.0,0.0,5190.0,0
2377_01,Alark Noxiong,C,83,P,America,Malta,32.0,0,1,0.0,0.0,0.0,0.0,0.0,1
8944_02,Evan Hobbinson,G,1442,S,Europa,Malta,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1
2552_01,Arlen Vincenton,F,492,S,Europa,Grecia,19.0,0,0,0.0,1124.0,4.0,0.0,0.0,1
5281_01,Emmax Haynard,F,1080,P,Europa,Grecia,30.0,0,0,0.0,6.0,621.0,0.0,433.0,0
2592_02,Cindee Flé,D,75,P,Africa,Grecia,18.0,0,0,1102.0,9.0,2628.0,0.0,0.0,0
2347_01,Evaley Wellierras,F,477,P,Europa,Monaco,28.0,0,0,613.0,22.0,0.0,0.0,0.0,0
7452_01,Dyonon Sloweber,B,281,S,America,Grecia,48.0,0,1,0.0,0.0,0.0,0.0,0.0,1
3771_01,Mesarid Pinoffent,B,120,P,America,Grecia,28.0,0,0,80.0,828.0,0.0,4494.0,4269.0,0
